text,tweet_text,lemma_tweet_text
"Live Drone Footage recorded by me of a peaceful protest in Newark, NJ . Protesting for George Floyd and justice to the men responsible. We are protesting for all lives lost due to racism and inequality – at Newark City Hall","['live', 'drone', 'footage', 'recorded', 'by', 'me', 'of', 'a', 'peaceful', 'protest', 'in', 'newark', 'nj', 'protesting', 'for', 'george', 'floyd', 'and', 'justice', 'to', 'the', 'men', 'responsible', 'we', 'are', 'protesting', 'for', 'all', 'lives', 'lost', 'due', 'to', 'racism', 'and', 'inequality', 'at', 'newark', 'city', 'hall']","['live', 'drone', 'footage', 'record', 'by', 'i', 'of', 'a', 'peaceful', 'protest', 'in', 'newark', 'and', 'j', 'protest', 'for', 'george', 'floyd', 'and', 'justice', ""to'"", ""the'"", 'man', 'responsible', ""we'"", 'be', 'protest', 'for', 'all', 'life', 'lose', 'due', ""to'"", 'racism', 'and', 'inequality', 'at', 'newark', 'city', 'hall']"
"Mr. @realDonaldTrump We don’t need to crack down on protesters, but to Listen to the protesters! #BlackLivesMatter ","['mr.', '@realdonaldtrump', 'we', 'do', 'not', 'need', 'to', 'crack', 'down', 'on', 'protesters', 'but', 'to', 'listen', 'to', 'the', 'protesters', 'blacklivesmatter']","['be', 'respect', '@realdonaldtrump', ""we'"", ""do'"", 'not', 'need', ""to'"", 'crack', 'dow', 'and', 'of', 'and', 'protester', 'but', ""to'"", 'listen', ""to'"", ""the'"", 'protester', 'blacklivesmatter']"
Remember when the Minnesota Lynx wore Black Lives Matter and Minneapolis cops walked away from their security posts in protest?,"['remember', 'when', 'the', 'minnesota', 'lynx', 'wore', 'black', 'lives', 'matter', 'and', 'minneapolis', 'cops', 'walked', 'away', 'from', 'their', 'security', 'posts', 'in', 'protest']","['remember', 'when', ""the'"", 'minnesota', 'lynx', 'wear', 'black', 'life', 'matter', 'and', 'minneapolis', 'cop', 'walk', 'away', 'from', 'they', 'security', 'post', 'in', 'protest']"
George Floyd was part of #SteelerNation,"['george', 'floyd', 'was', 'part', 'of', 'steelernation']","['george', 'floyd', 'be', 'part', 'of', 'steelernation']"
"SIGN SIGN SIGN!!!! Just because your timeline is back to normal, doesn’t mean it’s time to forget black lives matter ","['sign', 'sign', 'sign', 'just', 'because', 'your', 'timeline', 'is', 'back', 'to', 'normal', 'does', 'not', 'mean', 'it', 'is', 'time', 'to', 'forget', 'black', 'lives', 'matter']","[""'sign"", 'sign', 'sign', 'just', 'because', ""your'"", 'timeline', 'be', 'back', ""to'"", 'normal', 'do', 'not', 'mean', 'it', 'be', 'time', ""to'"", 'forget', 'black', 'life', 'matter']"
"Thousands of protesters filled Union Park to demand justice for George Floyd, Breonna Taylor, and Tony McDade. #protest2020 #chicagoprotest #unionpark #BlackLivesMattters #ComingTogether","['thousands', 'of', 'protesters', 'filled', 'union', 'park', 'to', 'demand', 'justice', 'for', 'george', 'floyd', 'breonna', 'taylor', 'and', 'tony', 'mcdade', '#protest2020', '#chicagoprotest', '#unionpark', 'blacklives', 'mattters', 'comingtogether']","['thousand', 'of', 'protester', 'fill', 'union', 'park', ""to'"", 'demand', 'justice', 'for', 'george', 'floyd', 'breonna', 'taylor', 'and', 'tony', 'mcdade', 'protest2020', ""'#chicagoprotest"", '#unionpark', 'blacklive', 'mattter', 'comingtogether']"
"Minneapolis. May 26, 2020 #GeorgeFloyd ","['minneapolis', 'may', '26', '2020', 'george', 'floyd']","[""'minneapolis"", 'may', ""'26"", '2020', 'george', 'floyd']"
Remember when we had a President and Vice President who understood that #BlackLivesMatter and brought people together? #ObamaDayUSA,"['remember', 'when', 'we', 'had', 'a', 'president', 'and', 'vice', 'president', 'who', 'understood', 'that', 'blacklives', 'matter', 'and', 'brought', 'people', 'together', 'obamadayusa']","['remember', 'when', ""we'"", 'have', ""a'"", 'president', 'and', 'vice', 'president', ""who'"", 'understand', 'that', 'blacklive', 'matter', 'and', 'bring', 'people', 'together', 'obamadayusa']"
Today’s #BrooklynLiberation protest and march for #BlackTransLivesMatter #BLM #BlackLivesMatter This view from across the apt!! #brooklynprotests #march #rally #protest #nyc – at Brooklyn Museum,"['today', 'is', 'brooklynliberation', 'protest', 'and', 'march', 'for', 'blacktrans', 'livesmatter', 'blm', 'blacklives', 'matter', 'this', 'view', 'from', 'across', 'the', 'apt', '#brooklynprotests', '#march', '#rally', '#protest', '#nyc', 'at', 'brooklyn', 'museum']","['today', 'be', 'brooklynliberation', 'protest', 'and', 'march', 'for', 'blacktran', 'livesmatter', 'blm', 'blacklive', 'matter', 'this', 'view', 'from', 'across', ""the'"", 'apt', '#brooklynprotest', '#march', '#rally', '#protest', '#nyc', 'at', 'brookly', 'and', 'museum']"
"Pictured after meeting with #GeorgeFloyd’s family: VP @JoeBiden, @TheRevAl, @AttorneyCrump, Rep. @CedricRichmond, and Roger Floyd (George Floyd’s uncle) ","['pictured', 'after', 'meeting', 'with', 'georgefloyd', 'is', 'family', 'vp', '@', 'joebiden', '@', 'the', 'reval', '@', 'attorneycrump', 'rep.', '@', 'cedricrichmond', 'and', 'roger', 'floyd', 'george', 'floyd', ""'s"", 'uncle']","['picture', 'after', 'meeting', 'with', 'georgefloyd', 'be', 'family', 'vp', ""@'"", 'joebiden', '@', ""the'"", 'reval', ""@'"", 'attorneycrump', 'rep.', ""@'"", 'cedricrichmond', 'and', 'roger', 'floyd', 'george', 'floyd', ""'s"", 'uncle']"
"Black people, don’t shop at cub on nathan ln!!!! It is not safe!!!! A race soldier buying his oreos and 2% Milk!!! #ACAB #BlackLivesMattter #GeorgeFloydWasMurdered #GeorgeFloyd ","['black', 'people', 'do', 'not', 'shop', 'at', 'cub', 'on', 'nathan', 'ln', 'it', 'is', 'not', 'safe', 'a', 'race', 'soldier', 'buying', 'his', 'oreos', 'and', '2', 'milk', 'acab', 'blacklives', 'mattter', 'george', 'floydwasmurdered', 'georgefloyd']","['black', 'people', ""do'"", 'not', 'shop', 'at', 'cub', 'on', 'nathan', 'ln', 'it', 'be', 'not', 'safe', 'a', 'race', 'soldier', 'buy', 'he', 'oreo', 'and', '2', 'milk', 'acab', 'blacklive', 'mattter', 'george', 'floydwasmurdere', 'georgefloyd']"
"Listen, what’s happening in Dyckman is TRASH. I’m deeply embarrassed by it. However, I’m choosing to stay on course. It’s still Black Lives Matter + that should be the sole focus right now. Don’t let Dyckman be a distraction. There is an abundance of Dominicans that stand w BLM","['listen', 'what', 'is', 'happening', 'in', 'dyckman', 'is', 'trash', 'i', 'am', 'deeply', 'embarrassed', 'by', 'it', 'however', 'i', 'am', 'choosing', 'to', 'stay', 'on', 'course', 'it', ""'s"", 'still', 'black', 'lives', 'matter', 'that', 'should', 'be', 'the', 'sole', 'focus', 'right', 'now', 'do', ""n't"", 'let', 'dyckman', 'be', 'a', 'distraction', 'there', 'is', 'an', 'abundance', 'of', 'dominicans', 'that', 'stand', 'w', 'blm']","[""'listen"", 'what', 'be', 'happen', 'in', 'dyckman', 'be', 'trash', ""i'"", 'am', 'deeply', 'embarrassed', 'by', 'it', 'however', ""i'"", 'am', 'choose', ""to'"", 'stay', 'on', 'course', 'it', ""'s"", 'still', 'black', 'life', 'matter', 'that', 'should', ""be'"", 'the', 'sole', 'focus', 'right', 'now', ""do'"", 'not', 'let', 'dyckman', ""be'"", ""a'"", 'distraction', 'there', 'be', 'a', 'abundance', 'of', 'dominicans', 'that', 'stand', ""w'"", 'blm']"
JUST IN: A crowd of 60k came out peacefully for #GeorgeFloyd in downtown #Houston.,"['just', 'in', 'a', 'crowd', 'of', '60', 'k', 'came', 'out', 'peacefully', 'for', 'georgefloyd', 'in', 'downtown', 'houston']","['just', 'in', ""a'"", 'crowd', 'of', '60', ""k'"", 'come', 'out', 'peacefully', 'for', 'georgefloyd', 'in', 'downtown', 'houston']"
"I can’t get over the fact that Disney donated $5 million to Black Lives Matter-related causes, but spent $125 million on ARTEMIS FOWL, a movie in which Josh Gad plays a kleptomaniac dwarf named Mulch Diggums who chews through the earth with his mouth and farts dirt out his butt.","['i', 'can', 'not', 'get', 'over', 'the', 'fact', 'that', 'disney', 'donated', '5', 'million', 'to', 'black', 'lives', 'matter', 'related', 'causes', 'but', 'spent', '125', 'million', 'on', 'artemis', 'fowl', 'a', 'movie', 'in', 'which', 'josh', 'gad', 'plays', 'a', 'kleptomaniac', 'dwarf', 'named', 'mulch', 'diggums', 'who', 'chews', 'through', 'the', 'earth', 'with', 'his', 'mouth', 'and', 'farts', 'dirt', 'out', 'his', 'butt']","['i', 'can', 'not', 'get', 'over', ""the'"", 'fact', 'that', 'disney', 'donate', '5', ""'"", 'million', ""to'"", 'black', 'life', 'matter', 'related', 'cause', 'but', 'spend', '125', 'million', 'on', 'artemis', 'fowl', 'a', 'movie', 'in', 'which', 'josh', 'gad', 'play', ""a'"", 'kleptomaniac', 'dwarf', 'name', 'mulch', 'diggum', ""who'"", 'chew', 'through', ""the'"", 'earth', 'with', 'he', 'mouth', 'and', 'fart', 'dirt', 'out', 'he', 'butt']"
"A #BlackLivesMatter rally in Maryville, MO...rural Missouri is showing up. #MOLeg #JusticeForGeorgeFloyd","['a', 'blacklives', 'matter', 'rally', 'in', 'maryville', 'mo...rural', 'missouri', 'is', 'showing', 'up', 'moleg', '#justice', 'forgeorge', 'floyd']","[""'a"", 'blacklive', 'matter', 'rally', 'in', 'maryville', 'mo...', 'rural', 'missouri', 'be', 'show', 'up', 'moleg', 'justice', 'forgeorge', 'floyd']"
Joe Biden was VP for 8 years Tragedies like the George Floyd killing happened every year that he &amp; Obama were in the White House Why didn’t they pass sweeping police reform then? All talk. No action. @realDonaldTrump will deliver Thanks for having me on @JackPosobiec @OANN,"['joe', 'biden', 'was', 'vp', 'for', '8', 'years', 'tragedies', 'like', 'the', 'george', 'floyd', 'killing', 'happened', 'every', 'year', 'that', 'he', '&amp', 'obama', 'were', 'in', 'the', 'white', 'house', 'why', 'did', 'not', 'they', 'pass', 'sweeping', 'police', 'reform', 'then', 'all', 'talk', 'no', 'action', '@realdonald', 'trump', 'will', 'deliver', 'thanks', 'for', 'having', 'me', 'on', '@', 'jackposobiec']","['joe', 'biden', 'be', 'vp', 'for', '8', 'year', 'tragedy', 'like', ""the'"", 'george', 'floyd', 'kill', 'happen', 'every', 'year', 'that', ""he'"", '&amp', 'obama', 'be', 'in', ""the'"", 'white', 'house', 'why', 'do', 'not', 'they', 'pass', 'sweeping', 'police', 'reform', 'then', 'all', 'talk', ""no'"", 'action', '@realdonald', 'trump', 'will', 'deliver', 'thanks', 'for', 'have', ""me'"", 'of', 'and', '@', 'jackposobiec']"
Shooting someone in the back is the act of a coward. Any cop who shoots someone in the back is both a coward and a murderer. #AtlantaShooting #BlackLivesMatter,"['shooting', 'someone', 'in', 'the', 'back', 'is', 'the', 'act', 'of', 'a', 'coward', 'any', 'cop', 'who', 'shoots', 'someone', 'in', 'the', 'back', 'is', 'both', 'a', 'coward', 'and', 'a', 'murderer', 'atlantashooting', 'blacklivesmatter']","['shooting', 'someone', 'in', ""the'"", 'back', 'be', ""the'"", 'act', 'of', 'a', 'coward', 'any', 'cop', ""who'"", 'shoot', 'someone', 'in', ""the'"", 'back', 'be', 'both', ""a'"", 'coward', 'and', 'a', 'murderer', 'atlantashooting', 'blacklivesmatter']"
People are still dropping flowers near where George Floyd was killed on Monday. ,"['people', 'are', 'still', 'dropping', 'flowers', 'near', 'where', 'george', 'floyd', 'was', 'killed', 'on', 'monday']","['people', 'be', ""'still"", 'drop', 'flower', 'near', 'where', 'george', 'floyd', 'be', 'kill', 'of', 'and', 'monday']"
#GeorgeFloyd Protest just outside of the White House. – at Lafayette Statue,"['george', 'floyd', 'protest', 'just', 'outside', 'of', 'the', 'white', 'house', 'at', 'lafayette', 'statue']","['george', 'floyd', 'protest', 'just', 'outside', 'of', ""the'"", 'white', 'house', 'at', 'lafayette', 'statue']"
#BlackLivesMatter is one of the most effective social movements in American history. ,"['blacklives', 'matter', 'is', 'one', 'of', 'the', 'most', 'effective', 'social', 'movements', 'in', 'american', 'history']","['blacklive', 'matter', 'be', 'one', 'of', ""the'"", 'most', 'effective', 'social', 'movement', 'in', 'american', 'history']"
"Never in my life have I seen even a protest sign in the small town of Columbia, Mississippi. Until today. They said they have been doing this since Sunday, and I'm the first reporter they've met. How many small town protests are we missing? #BlackLivesMatter ","['never', 'in', 'my', 'life', 'have', 'i', 'seen', 'even', 'a', 'protest', 'sign', 'in', 'the', 'small', 'town', 'of', 'columbia', 'mississippi', 'until', 'today', 'they', 'said', 'they', 'have', 'been', 'doing', 'this', 'since', 'sunday', 'and', 'i', 'am', 'the', 'first', 'reporter', 'they', 'have', 'met', 'how', 'many', 'small', 'town', 'protests', 'are', 'we', 'missing', 'blacklivesmatter']","['never', 'in', 'my', 'life', 'have', ""i'"", 'see', 'even', ""a'"", 'protest', 'sign', 'in', ""the'"", 'small', 'town', 'of', 'columbia', 'mississippi', 'until', 'today', 'they', 'say', 'they', 'have', 'be', 'do', 'this', 'since', 'sunday', 'and', 'i', 'be', ""the'"", 'first', 'reporter', 'they', 'have', 'meet', 'how', 'many', 'small', 'town', 'protest', 'be', ""we'"", 'missing', 'blacklivesmatter']"
"A person driving a tanker truck just tried to ram hundreds of us as we peacefully marched through Minneapolis. It’s not how we protest that upsets them, it’s that we have the audacity to rebel in the first place. #BlackLivesMatter #MN","['a', 'person', 'driving', 'a', 'tanker', 'truck', 'just', 'tried', 'to', 'ram', 'hundreds', 'of', 'us', 'as', 'we', 'peacefully', 'marched', 'through', 'minneapolis', 'it', 'is', 'not', 'how', 'we', 'protest', 'that', 'upsets', 'them', 'it', ""'s"", 'that', 'we', 'have', 'the', 'audacity', 'to', 'rebel', 'in', 'the', 'first', 'place', 'blacklives', 'matter', 'mn']","['person', 'driving', ""a'"", 'tanker', 'truck', 'just', 'try', ""to'"", 'ram', 'hundred', 'of', 'we', 'as', ""we'"", 'peacefully', 'march', 'through', 'minneapolis', 'it', 'be', 'not', 'how', ""we'"", 'protest', 'that', 'upset', 'they', 'it', ""'s"", 'that', ""we'"", 'have', ""the'"", 'audacity', ""to'"", 'rebel', 'in', ""the'"", 'first', 'place', 'blacklive', 'matter', 'm', 'and']"
WATCH THIS! This is the moment #GeorgeFloyd protesters met with #RayshardBrooks protesters in SW Atlanta. @wsbtv,"['watch', 'this', 'this', 'is', 'the', 'moment', 'georgefloyd', 'protesters', 'met', 'with', 'rayshardbrooks', 'protesters', 'in', 'sw', 'atlanta']","['watch', 'this', 'this', 'be', ""the'"", 'moment', 'georgefloyd', 'protester', 'meet', 'with', 'rayshardbrook', 'protester', 'in', ""sw'"", 'atlanta']"
"In the 20 days since #GeorgeFloyd, police have killed 120 more people. SIX PER DAY.","['in', 'the', '20', 'days', 'since', 'georgefloyd', 'police', 'have', 'killed', '120', 'more', 'people', 'six', 'per', 'day']","['and', 'the', '20', 'day', 'since', 'georgefloyd', 'police', 'have', 'kill', '120', ""'"", 'more', 'people', 'six', ""'"", 'per', 'day']"
DEVELOPING: 150 people shutdown 14 & U St. in DC over the death of #GeorgeFloyd. They’re not satisfied with the arrest of former Minneapolis Police Officer Derek Chauvin. Some are outraged he’s only facing 3rd degree murder &amp; manslaughter. Some want 1st degree charge. #DCProtest,"['developing', '150', 'people', 'shutdown', '14', '&', 'u', 'st.', 'in', 'dc', 'over', 'the', 'death', 'of', 'georgefloyd', 'they', 'are', 'not', 'satisfied', 'with', 'the', 'arrest', 'of', 'former', 'minneapolis', 'police', 'officer', 'derek', 'chauvin', 'some', 'are', 'outraged', 'he', 'is', 'only', 'facing', '3rd', 'degree', 'murder', 'manslaughter', 'some', 'want', '1st', 'degree', 'charge', 'dcprotest']","['develop', '150', 'people', 'shutdown', '14', '&', ""u'"", ""'st."", 'in', 'dc', 'over', ""the'"", 'death', 'of', 'georgefloyd', 'they', 'be', 'not', 'satisfied', 'with', ""the'"", 'arrest', 'of', 'former', 'minneapolis', 'police', 'officer', 'derek', 'chauvin', 'some', 'be', 'outrage', 'he', 'be', 'only', 'face', '3rd', 'degree', 'murder', 'manslaughter', 'some', 'want', '1st', 'degree', 'charge', 'dcprotest']"
"#NOW: Hundreds are packing into H Street north of the White House for a third consecutive evening of protests over the death of George Floyd. Turnout is high even after yesterday’s clashes. It’s wholly peaceful at the moment, they’ve taken a knee chanting “stop killing us.” ","['now', 'hundreds', 'are', 'packing', 'into', 'h', 'street', 'north', 'of', 'the', 'white', 'house', 'for', 'a', 'third', 'consecutive', 'evening', 'of', 'protests', 'over', 'the', 'death', 'of', 'george', 'floyd', 'turnout', 'is', 'high', 'even', 'after', 'yesterday', 'is', 'clashes', 'it', ""'s"", 'wholly', 'peaceful', 'at', 'the', 'moment', 'they', 'have', 'taken', 'a', 'knee', 'chanting', 'stop', 'killing', 'us']","['now', 'hundred', 'be', 'pack', 'into', ""h'"", 'street', 'north', 'of', ""the'"", 'white', 'house', 'for', 'a', 'third', 'consecutive', 'evening', 'of', 'protest', 'over', ""the'"", 'death', 'of', 'george', 'floyd', 'turnout', 'be', 'high', 'even', 'after', 'yesterday', 'be', 'clash', 'it', 'be', 'wholly', 'peaceful', 'at', ""the'"", 'moment', 'they', 'have', 'take', 'a', 'knee', 'chanting', 'stop', 'kill', 'we']"
Let it be known: #Flint Michigan “The most violent city in America” had a successful peaceful police protest tonight. #BLACK_LIVES_MATTER #JusticeForGeorge #WalkWithUs #FlintMichigan,"['let', 'it', 'be', 'known', 'flint', 'michigan', 'the', 'most', 'violent', 'city', 'in', 'america', 'had', 'a', 'successful', 'peaceful', 'police', 'protest', 'tonight', 'black_lives_matter', 'justice', 'forgeorge', 'walkwith', 'us', 'flintmichigan']","['let', 'it', ""be'"", 'know', 'flint', 'michigan', ""the'"", 'most', 'violent', 'city', 'in', 'america', 'have', 'a', 'successful', 'peaceful', 'police', 'protest', 'tonight', 'black_lives_matter', 'justice', 'forgeorge', 'walkwith', 'we', 'flintmichigan']"
Group of protesters are standing off with police on State and Kinzie near Trump Tower. #Chicago #GeorgeFloyd ,"['group', 'of', 'protesters', 'are', 'standing', 'off', 'with', 'police', 'on', 'state', 'and', 'kinzie', 'near', 'trump', 'tower', 'chicago', 'georgefloyd']","['group', 'of', 'protester', 'be', 'stand', 'off', 'with', 'police', 'on', 'state', 'and', 'kinzie', 'near', 'trump', 'tower', 'chicago', 'georgefloyd']"
